Georgia Department Of Education
Free and Reduced Price Meal Eligibility
Free and Reduced Lunch (FRL) - Fiscal Year 2023 Data Report
 
System ID, System Name,School ID - School Name,KK-12 % FRL
669,Hall County, 0105 - Lanier College and Career Academy,59.01
669,Hall County, 0102 - Chestatee High School,48.07
669,Hall County, 0393 - World Language Academy Middle School,51.5
669,Hall County, 2056 - Oakwood Elementary School,63.92
669,Hall County, 0106 - Chicopee Elementary School,94.69
669,Hall County, 4556 - South Hall Middle School,73.82
669,Hall County, 5056 - Tadmore Elementary School,84.99
669,Hall County, 0392 - The Foundry,87.04
669,Hall County, 0391 - Cherokee Bluff High School,23.72
669,Hall County, 0389 - North Hall Middle School,31.14
669,Hall County, 0202 - Flowery Branch High,31.4
669,Hall County, 4054 - Lula Elementary School,54.94
669,Hall County, 1058 - White Sulphur Elementary School,86.56
669,Hall County, 5052 - Lyman Hall Elementary School,93.83
669,Hall County, 1552 - East Hall High School,66.39
669,Hall County, 0100 - C. W. Davis Middle School,43.58
669,Hall County, 1556 - North Hall High School,25.75
669,Hall County, 0103 - Sugar Hill Elementary,82.34
669,Hall County, 2052 - Flowery Branch Elementary School,51.04
669,Hall County, 0276 - Wauka Mountain Elementary School,26.92
669,Hall County, 3056 - Riverbend Elementary School,57.65
669,Hall County, 5054 - McEver Elementary School,83.01
670,Hancock County, 0188 - Lewis Elementary School,*
670,Hancock County, 0288 - Hancock Central High School,*
670,Hancock County, 0106 - Hancock Central Middle School,*
671,Haralson County, 3050 - Haralson County High School,84.97
671,Haralson County, 0104 - Tallapoosa Primary School,85.15
671,Haralson County, 0198 - Haralson County Rebel Academy,85.71
671,Haralson County, 0178 - Buchanan Elementary School,84.99
671,Haralson County, 4050 - West Haralson Elementary School,85.12
671,Haralson County, 2050 - Buchanan Primary School,85.04
671,Haralson County, 0197 - Haralson County Middle School,84.97
672,Harris County, 0299 - Harris County High School,25.43
672,Harris County, 0399 - Harris County Carver Middle School,31.43
672,Harris County, 0190 - Pine Ridge Elementary School,31.76
672,Harris County, 0199 - Mulberry Creek Elementary School,24.48
672,Harris County, 0188 - Park Elementary School,57.59
672,Harris County, 0110 - Creekside School,30.07
672,Harris County, 0290 - New Mountain Hill Elementary School,29.59
673,Hart County, 0202 - South Hart Elementary School,63.47
673,Hart County, 0102 - North Hart Elementary School,57.62
673,Hart County, 3050 - Hart County High School,49.03
673,Hart County, 0191 - Hart County Middle School,59.68
673,Hart County, 5050 - Hartwell Elementary School,70.98
674,Heard County, 2050 - Ephesus Elementary School,52.86
674,Heard County, 0106 - Heard Elementary School,62.9
674,Heard County, 1050 - Centralhatchee Elementary School,53.44
674,Heard County, 0110 - Heard County High School,49.52
674,Heard County, 0102 - Heard County Middle School,55.63
674,Heard County, 1051 - Arrow Academy Alternative School,#
675,Henry County, 0101 - Union Grove High,23.91
675,Henry County, 0194 - Wesley Lakes Elementary School,72.67
675,Henry County, 0409 - Tussahaw Elementary,69.43
675,Henry County, 0308 - Woodland Middle School,53.33
675,Henry County, 0107 - Dutchtown Elementary School,46.48
675,Henry County, 0211 - Rocky Creek Elementary,49.02
675,Henry County, 0603 - Luella Middle School,52.64
675,Henry County, 5050 - Locust Grove Elementary School,63.18
675,Henry County, 0209 - Bethlehem Elementary School,53.4
675,Henry County, 3050 - McDonough High School,61.49
675,Henry County, 0100 - Ola Elementary School,34.28
675,Henry County, 0105 - Dutchtown High,42.56
675,Henry County, 0215 - Hampton Middle School,62
675,Henry County, 0208 - Walnut Creek Elementary,64.97
675,Henry County, 0214 - Locust Grove High,41.17
675,Henry County, 2552 - Smith-Barnes Elementary School,73.81
675,Henry County, 0509 - Rock Spring Elementary,39.94
675,Henry County, 4050 - McDonough Middle School,66.35
675,Henry County, 0391 - Eagle's Landing High School,47.69
675,Henry County, 0403 - Red Oak Elementary School,54.12
675,Henry County, 0503 - Flippen Elementary School,57.14
675,Henry County, 3052 - Stockbridge Elementary School,78.65
675,Henry County, 0291 - Oakland Elementary School,69.82
675,Henry County, 0294 - Austin Road Elementary School,65.56
675,Henry County, 0213 - Locust Grove Middle,51.04
675,Henry County, 0407 - New Hope Elementary,37.42
675,Henry County, 0297 - Hickory Flat Elementary School,53.71
675,Henry County, 0206 - Dutchtown Middle School,49.63
675,Henry County, 0196 - Pate's Creek Elementary School,61.84
675,Henry County, 0207 - Timber Ridge Elementary School,32.08
675,Henry County, 0315 - Hampton High School,49.64
675,Henry County, 0307 - Ola High School,25.57
675,Henry County, 0191 - Cotton Indian Elementary School,67.31
675,Henry County, 0295 - Stockbridge High School,54.18
675,Henry County, 0408 - Woodland High School,42.28
675,Henry County, 0397 - Austin Road Middle School,67.53
675,Henry County, 0108 - Woodland Elementary School,55.78
675,Henry County, 0200 - Mount Carmel Elementary School,66.32
675,Henry County, 1050 - Fairview Elementary School,68.77
675,Henry County, 0303 - Unity Grove Elementary School,53.11
675,Henry County, 0804 - EXCEL Academy,62.99
675,Henry County, 5052 - Stockbridge Middle School,70.38
675,Henry County, 0394 - Eagle's Landing Middle School,59.16
675,Henry County, 0104 - Luella High School,43.99
675,Henry County, 2050 - Hampton Elementary School,70.22
675,Henry County, 0703 - Union Grove Middle,31.71
675,Henry County, 0106 - Luella Elementary School,57.86
675,Henry County, 0507 - Ola Middle School,31.73
675,Henry County, 0197 - Pleasant Grove Elementary School,62.34
675,Henry County, 0203 - East Lake Elementary,33
676,Houston County, 4056 - Warner Robins High School,83.87
676,Houston County, 1052 - Northside Middle School,83.89
676,Houston County, 0117 - Langston Road Elementary School,48.36
676,Houston County, 2050 - Centerville Elementary School,83.96
676,Houston County, 0199 - Matthew Arthur Elementary School,29.43
676,Houston County, 0105 - Huntington Middle School,83.92
676,Houston County, 0195 - Quail Run Elementary School,50.17
676,Houston County, 2052 - Northside High School,83.87
676,Houston County, 0100 - Eagle Springs Elementary,66.62
676,Houston County, 3550 - Kings Chapel Elementary School,32.99
676,Houston County, 4050 - Lindsey Elementary School,81.25
676,Houston County, 3052 - Parkwood Elementary School,83.89
676,Houston County, 0103 - Lake Joy Primary School,45.14
676,Houston County, 0102 - C. B. Watson Primary School,83.96
676,Houston County, 3056 - Tucker Elementary School,83.78
676,Houston County, 2058 - Westside Elementary School,83.82
676,Houston County, 0194 - David A. Perdue Elementary School,44.71
676,Houston County, 5056 - Warner Robins Middle School,83.89
676,Houston County, 1050 - Bonaire Elementary School,32.7
676,Houston County, 5054 - Shirley Hills Elementary School,83.85
676,Houston County, 0104 - David A. Perdue Primary ,52.88
676,Houston County, 2054 - Morningside Elementary School,83.88
676,Houston County, 0192 - Houston County High School,36.03
676,Houston County, 0296 - Bonaire Middle School,32.02
676,Houston County, 1054 - Perry High School,48.31
676,Houston County, 4054 - Russell Elementary School,83.86
676,Houston County, 0204 - Thomson Middle School,83.83
676,Houston County, 5050 - Miller Elementary School,83.81
676,Houston County, 0208 - Lake Joy Elementary School,37.13
676,Houston County, 0111 - Veterans High School,30.09
676,Houston County, 0401 - Bonaire Primary School,28.29
676,Houston County, 0175 - Pearl Stephens Elementary School,83.98
676,Houston County, 0200 - Perry Middle School,51.03
676,Houston County, 0196 - Feagin Mill Middle School,40.82
676,Houston County, 0108 - Mossy Creek Middle School,36.3
676,Houston County, 0191 - Northside Elementary School,83.95
676,Houston County, 0309 - Hilltop Elementary School,47.66
677,Irwin County, 2050 - Irwin County High School,67.29
677,Irwin County, 0173 - Irwin County Middle School,67.1
677,Irwin County, 0188 - Irwin County Elementary School,84.81
678,Jackson County, 0197 - East Jackson Middle School,63.05
678,Jackson County, 4050 - South Jackson Elementary School,62.48
678,Jackson County, 0104 - East Jackson Elementary School,53.97
678,Jackson County, 0297 - West Jackson Middle School,28.16
678,Jackson County, 0191 - Jackson County High School,26.51
678,Jackson County, 2550 - Maysville Elementary School,69.92
678,Jackson County, 0107 - East Jackson Comprehensive High School,51.6
678,Jackson County, 0101 - West Jackson Elementary School,30.32
678,Jackson County, 3050 - North Jackson Elementary School,43.3
678,Jackson County, 0209 - Gum Springs Elementary School,19.96
679,Jasper County, 0108 - Jasper County High School,50.34
679,Jasper County, 0100 - Washington Park Elementary School,59.75
679,Jasper County, 0201 - Jasper County Middle School,57.46
679,Jasper County, 0195 - Jasper County Primary School,59.89
680,Jeff Davis County, 0199 - Jeff Davis High School,57.62
680,Jeff Davis County, 0111 - Jeff Davis Middle School,79.26
680,Jeff Davis County, 0105 - Jeff Davis Primary School,79.34
680,Jeff Davis County, 0175 - Jeff Davis Elementary School,79.36
779,Jefferson City, 3050 - Jefferson Elementary School,20.92
779,Jefferson City, 0101 - Jefferson Middle School,20.02
779,Jefferson City, 0174 - Jefferson High School,16.97
779,Jefferson City, 0107 - Jefferson Academy,19.76
681,Jefferson County, 3550 - Wrens Elementary School,*
681,Jefferson County, 1550 - Louisville Academy,*
681,Jefferson County, 1050 - Carver Elementary School,*
681,Jefferson County, 0397 - Jefferson County Middle School,*
681,Jefferson County, 0196 - Jefferson County High School,*
682,Jenkins County, 0201 - Jenkins County High School,93.15
682,Jenkins County, 0101 - Jenkins County Middle School,93.36
682,Jenkins County, 1050 - Jenkins County Elementary School,93.23
683,Johnson County, 0197 - Johnson County Elementary School,94.5
683,Johnson County, 0201 - Johnson County High School ,94.39
683,Johnson County, 0101 - Johnson County Middle School,94.58
684,Jones County, 0106 - Gray Station Middle School,45.33
684,Jones County, 0192 - Jones County High School,46.86
684,Jones County, 1550 - Gray Elementary School,66.53
684,Jones County, 0114 - Turner Woods Elementary School,47.47
684,Jones County, 0199 - Dames Ferry Elementary School,43.79
684,Jones County, 0102 - Mattie Wells Elementary School,66.67
684,Jones County, 0101 - Clifton Ridge Middle School,66.73
685,Lamar County, 0205 - Lamar County Primary School,74.89
685,Lamar County, 0199 - Lamar County Middle School,57.69
685,Lamar County, 0175 - Lamar County High School,48.39
685,Lamar County, 0105 - Lamar County Elementary School,69.26
686,Lanier County, 0201 - Lanier County High School,86.25
686,Lanier County, 0111 - Lanier County Elementary School,86.39
686,Lanier County, 3050 - Lanier County Primary School,86.31
686,Lanier County, 0101 - Lanier County Middle School,86.2
687,Laurens County, 0105 - East Laurens Elementary School,84.93
687,Laurens County, 0101 - Southwest Laurens Elementary,84.82
687,Laurens County, 0297 - East Laurens Middle School,84.78
687,Laurens County, 0201 - Northwest Laurens Elementary,84.87
687,Laurens County, 0197 - East Laurens High School,84.88
687,Laurens County, 0104 - East Laurens Primary School,84.82
687,Laurens County, 2054 - West Laurens Middle School,84.79
687,Laurens County, 0110 - West Laurens High School,84.82
688,Lee County, 0193 - Lee County High School,35.62
688,Lee County, 0393 - Twin Oaks Elementary,49.26
688,Lee County, 0209 - Lee High School 9th Grade Campus,44.04
688,Lee County, 0103 - Lee County Elementary School,51.4
688,Lee County, 0187 - Lee County Primary School,47.6
688,Lee County, 0114 - Lee County Middle School East,51.33
688,Lee County, 0197 - Kinchafoonee Primary School,49.58
688,Lee County, 0101 - Lee County Middle School West,44.18
689,Liberty County, 0197 - Lewis Frasier Middle School,73.43
689,Liberty County, 0194 - Taylors Creek Elementary School,69.6
689,Liberty County, 0189 - Joseph Martin Elementary School,63.73
689,Liberty County, 0192 - Liberty County High School,60.17
689,Liberty County, 0195 - Snelson-Golden Middle School,75.91
689,Liberty County, 0180 - Button Gwinnett Elementary School,81.65
689,Liberty County, 0183 - Lyman Hall Elementary School,86.42
689,Liberty County, 0105 - Bradwell Institute,67.98
689,Liberty County, 0102 - Liberty Elementary School ,64.59
689,Liberty County, 0101 - Midway Middle School,64.64
689,Liberty County, 0196 - Frank Long Elementary School,76.92
689,Liberty County, 0100 - Waldo Pafford Elementary School,69.55
690,Lincoln County, 0176 - Lincoln County Elementary School,57.33
690,Lincoln County, 0110 - Lincoln County High School,47.96
690,Lincoln County, 0101 - Lincoln County Middle School,57.36
691,Long County, 0100 - Smiley Elementary School,67.79
691,Long County, 0205 - Long County High School,70.06
691,Long County, 0288 - Long County Middle School,69.42
691,Long County, 0289 - McClelland Elementary School,72.07
692,Lowndes County, 0112 - Pine Grove Middle School,50.4
692,Lowndes County, 5050 - Lowndes High School,38.89
692,Lowndes County, 3050 - Hahira Middle School,32.13
692,Lowndes County, 0195 - Hahira Elementary School,41.51
692,Lowndes County, 1052 - Lowndes Middle School,71.79
692,Lowndes County, 0100 - Dewar Elementary ,50.49
692,Lowndes County, 0211 - Pine Grove Elementary School,55.33
692,Lowndes County, 1050 - Clyattville Elementary School,76.31
692,Lowndes County, 4050 - Lake Park Elementary School,71.67
692,Lowndes County, 0111 - Westside Elementary School,40.76
692,Lowndes County, 0194 - Moulton-Branch Elementary School,70.8
693,Lumpkin County, 0191 - Long Branch Elementary School,55.36
693,Lumpkin County, 1050 - Lumpkin County Middle School,39.79
693,Lumpkin County, 0103 - Blackburn Elementary School,46.4
693,Lumpkin County, 0101 - Lumpkin County High School,34.39
693,Lumpkin County, 2050 - Lumpkin County Elementary School,48.36
694,Macon County, 0199 - Macon County Middle School,*
694,Macon County, 0198 - Macon County Elementary School,*
694,Macon County, 2060 - Macon County High School,*
695,Madison County, 1052 - Madison County Middle School,58.09
695,Madison County, 0101 - Hull-Sanford Elementary School,58.3
695,Madison County, 1050 - Colbert Elementary School,57.94
695,Madison County, 5050 - Madison County High School,48.61
695,Madison County, 2050 - Comer Elementary School,60.62
695,Madison County, 0195 - Danielsville Elementary School,63.56
695,Madison County, 4050 - Ila Elementary School,49.43
781,Marietta City, 3050 - Hickory Hills Elementary School,65.49
781,Marietta City, 2052 - Park Street Elementary School,92.34
781,Marietta City, 0303 - Marietta Sixth Grade Academy,65.76
781,Marietta City, 0203 - Marietta Middle School ,62.31
781,Marietta City, 0106 - Marietta Center for Advanced Academics,31.15
781,Marietta City, 5052 - West Side Elementary School,13.88
781,Marietta City, 0188 - A.L. Burruss Elementary School,48.92
781,Marietta City, 0207 - George W. Hartmann Center,37.5
781,Marietta City, 0101 - Marietta High School ,54.99
781,Marietta City, 0104 - Sawyer Road Elementary School,77.36
781,Marietta City, 0294 - Lockheed Elementary School,85.33
781,Marietta City, 0194 - Dunleith Elementary School,86.12
696,Marion County, 0197 - L. K. Moss Elementary School,82.58
696,Marion County, 0275 - Marion County Middle/High School,82.47
697,McDuffie County, 0192 - Thomson High School,89.15
697,McDuffie County, 0112 - Thomson-McDuffie Middle School,89.26
697,McDuffie County, 4050 - Thomson Elementary School,89.73
697,McDuffie County, 0113 - Norris Elementary School,93.75
697,McDuffie County, 0191 - Dearing Elementary School,89.42
697,McDuffie County, 0179 - Maxwell Elementary School,89.25
698,McIntosh County, 0205 - Todd Grant Elementary School,79.23
698,McIntosh County, 0104 - McIntosh Academy,79.24
698,McIntosh County, 0101 - McIntosh County Middle School,79.34
699,Meriwether County, 0300 - Greenville High School,*
699,Meriwether County, 4050 - Manchester High School,*
699,Meriwether County, 0100 - Unity Elementary School (PK-5),*
699,Meriwether County, 5050 - Manchester Middle School,*
699,Meriwether County, 0207 - Good Sheperd Therapeutic Center,#
699,Meriwether County, 0200 - Mountain View Elementary School,*
699,Meriwether County, 0401 - Greenville Middle School,*
700,Miller County, 0310 - Miller County Middle School,*
700,Miller County, 0110 - Miller County Elementary School,*
700,Miller County, 0210 - Miller County High School,*
701,Mitchell County, 0197 - Mitchell County Middle School,*
701,Mitchell County, 0198 - Mitchell County Primary School,*
701,Mitchell County, 0111 - Mitchell County Elementary School,*
701,Mitchell County, 0282 - Mitchell County High School,*
702,Monroe County, 0105 - T.G. Scott Elementary School,41.4
702,Monroe County, 0113 - Monroe County Middle School  Banks Stephens Campus,46.58
702,Monroe County, 0205 - Samuel E. Hubbard Elementary School,56.9
702,Monroe County, 0184 - Mary Persons High School,41.26
702,Monroe County, 0111 - Katherine B. Sutton Elementary School,58.66
703,Montgomery County, 0201 - Montgomery County High School,94.93
703,Montgomery County, 0101 - Montgomery County Middle School,*
703,Montgomery County, 0107 - Montgomery County Elementary School,94.97
704,Morgan County, 5050 - Morgan County Middle School,41.07
704,Morgan County, 0191 - Morgan County Elementary School,45.29
704,Morgan County, 1050 - Morgan County High School,36.29
704,Morgan County, 3050 - Morgan County Primary School,47.35
705,Murray County, 5050 - Northwest Elementary School,76.6
705,Murray County, 0198 - Eton Elementary School,68.27
705,Murray County, 0204 - Bagley Middle School,66.98
705,Murray County, 1052 - Spring Place Elementary School,77.3
705,Murray County, 0112 - North Murray High School,57.49
705,Murray County, 1050 - Chatsworth Elementary School,72.22
705,Murray County, 0104 - Woodlawn Elementary School,64.72
705,Murray County, 4050 - Gladden Middle School,68.07
705,Murray County, 0195 - Coker Elementary School,77.22
705,Murray County, 0108 - Pleasant Valley Innovative School,76.47
705,Murray County, 0190 - Murray County High School,64.7
706,Muscogee County, 3054 - Columbus High School,18.3
706,Muscogee County, 3068 - St. Marys Video and Communication Technology,*
706,Muscogee County, 2066 - Richards Middle School,*
706,Muscogee County, 2058 - Double Churches Elementary School,48.63
706,Muscogee County, 5069 - Wesley Heights Elementary School,*
706,Muscogee County, 3066 - Rigdon Road Elementary School,*
706,Muscogee County, 0102 - Fox Elementary School,*
706,Muscogee County, 4062 - Johnson Elementary School,*
706,Muscogee County, 4064 - Mathews Elementary School,25.54
706,Muscogee County, 2062 - Hardaway High School,*
706,Muscogee County, 1062 - Georgetown Elementary School,*
706,Muscogee County, 0196 - Blackmon Road Middle School,48.59
706,Muscogee County, 1058 - Dimon Elementary ,*
706,Muscogee County, 0203 - Northside High School,32.1
706,Muscogee County, 5056 - Dawson Elementary School,*
706,Muscogee County, 0108 - Eagle Ridge Academy,48.13
706,Muscogee County, 0501 - Midland Academy,*
706,Muscogee County, 0278 - Shaw High School,*
706,Muscogee County, 2067 - Rothschild Leadership Academy School,*
706,Muscogee County, 0378 - Spencer High School,*
706,Muscogee County, 0178 - Fort Middle School,*
706,Muscogee County, 0300 - Baker Middle School,*
706,Muscogee County, 4067 - South Columbus Elementary School,*
706,Muscogee County, 5058 - Eddy Middle School,*
706,Muscogee County, 2064 - Key Elementary School,*
706,Muscogee County, 3056 - Britt David Elementary Computer Magnet Academy,15.38
706,Muscogee County, 0100 - Midland Middle School,*
706,Muscogee County, 0401 - Double Churches Middle School,*
706,Muscogee County, 3069 - Waddell Elementary School,*
706,Muscogee County, 3060 - Forrest Road Elementary School,*
706,Muscogee County, 4065 - Allen Elementary School,*
706,Muscogee County, 0115 - Aaron Cohn Middle School,32.44
706,Muscogee County, 1064 - Kendrick High School,*
706,Muscogee County, 5062 - Jordan Vocational High School,*
706,Muscogee County, 0296 - Downtown Elementary Magnet Academy,*
706,Muscogee County, 0301 - East Columbus Magnet Academy,*
706,Muscogee County, 2054 - Clubview Elementary School,45.97
706,Muscogee County, 5052 - Carver High School,*
706,Muscogee County, 1066 - Reese Road Leadership Academy,*
706,Muscogee County, 2052 - Blanchard Elementary School,*
706,Muscogee County, 0200 - Martin Luther King  Jr. Elementary School,*
706,Muscogee County, 4066 - River Road Elementary School,*
706,Muscogee County, 0204 - Veterans Memorial Middle School,47.38
706,Muscogee County, 0502 - Rainey McCullers School of the Arts,37.5
706,Muscogee County, 4056 - Davis Elementary School,*
706,Muscogee County, 4070 - Wynnton Elementary School,*
706,Muscogee County, 0192 - Brewer Elementary School,*
706,Muscogee County, 5060 - Gentian Elementary School,*
706,Muscogee County, 4058 - Lonnie Jackson Academy,*
706,Muscogee County, 2050 - Arnold Middle School,*
706,Muscogee County, 0215 - Dorothy Height Elementary School,*
706,Muscogee County, 0104 - North Columbus Elementary,52.42
706,Muscogee County, 0191 - Hannan Elementary ,*
707,Newton County, 0122 - Flint Hill Elementary,84.99
707,Newton County, 0124 - Fairview Elementary,84.95
707,Newton County, 4550 - Heard-Mixon Elementary School,85
707,Newton County, 0101 - Veterans Memorial Middle School,84.93
707,Newton County, 1050 - East Newton Elementary School,52.33
707,Newton County, 0115 - Live Oak Elementary,84.96
707,Newton County, 0117 - Clements Middle School,85.01
707,Newton County, 0198 - Middle Ridge Elementary School,84.95
707,Newton County, 4050 - Mansfield Elementary School,39.09
707,Newton County, 0102 - Oak Hill Elementary School,85.02
707,Newton County, 0106 - Rocky Plains Elementary School,85.02
707,Newton County, 0173 - Newton High School,84.95
707,Newton County, 0206 - Alcovy High School,54.6
707,Newton County, 3050 - Livingston Elementary School,85.03
707,Newton County, 0111 - South Salem Elementary School,84.98
707,Newton County, 0123 - Newton County Theme School at Ficquett,29.07
707,Newton County, 0295 - Eastside High School,45.59
707,Newton County, 0114 - Liberty Middle School,84.96
707,Newton County, 5050 - Porterdale Elementary School,84.99
707,Newton County, 0398 - Indian Creek Middle School,85.01
707,Newton County, 0196 - Cousins Middle School,85.02
707,Newton County, 0298 - West Newton Elementary School,84.89
708,Oconee County, 0198 - Malcom Bridge Middle School,10.99
708,Oconee County, 1050 - Oconee County Elementary School,16.77
708,Oconee County, 0197 - Malcom Bridge Elementary School,13.47
708,Oconee County, 0294 - Dove Creek Elementary School,12.2
708,Oconee County, 0103 - Rocky Branch Elementary School,7.38
708,Oconee County, 0193 - Oconee County Middle School,11.99
708,Oconee County, 3050 - Colham Ferry Elementary School,14.07
708,Oconee County, 0105 - North Oconee High School,9.74
708,Oconee County, 0188 - Oconee County Primary School,17.61
708,Oconee County, 0293 - Oconee County High School,10.23
708,Oconee County, 0110 - High Shoals Elementary School,10.75
709,Oglethorpe County, 0198 - Oglethorpe County Elementary School,62.61
709,Oglethorpe County, 0112 - Oglethorpe County Middle School,58.8
709,Oglethorpe County, 0298 - Oglethorpe County Primary School,54.74
709,Oglethorpe County, 2050 - Oglethorpe County High School,51.15
710,Paulding County, 0201 - Lena Mae Moses Middle School,42.12
710,Paulding County, 0188 - McGarity Elementary School,50.68
710,Paulding County, 2552 - Paulding County High School,47.83
710,Paulding County, 0299 - Allgood Elementary School,63.04
710,Paulding County, 0304 - Connie Dugan Elementary School,55.02
710,Paulding County, 0198 - Nebo Elementary School,53.79
710,Paulding County, 2052 - New Georgia Elementary School,49.17
710,Paulding County, 0210 - Sara M. Ragsdale Elementary,55.33
710,Paulding County, 0194 - Floyd L. Shelton Elementary School at Crossroad,21.74
710,Paulding County, 0213 - P. B. Ritch Middle School,59.87
710,Paulding County, 0197 - Sam D. Panter Elementary School,63.39
710,Paulding County, 0199 - C. A. Roberts Elementary School,44.6
710,Paulding County, 1050 - Dallas Elementary School,74.45
710,Paulding County, 0310 - Hal Hutchens Elementary,61.61
710,Paulding County, 0104 - Lillian C. Poole Elementary School,55.39
710,Paulding County, 0394 - East Paulding Middle School,39.16
710,Paulding County, 0103 - Bessie L. Baggett Elementary,61.77
710,Paulding County, 0108 - Sammy McClure Sr. Middle School,17.06
710,Paulding County, 0192 - South Paulding Middle School,47.4
710,Paulding County, 0204 - Roland W. Russom Elementary,28.77
710,Paulding County, 0110 - Burnt Hickory Elementary School,18.29
710,Paulding County, 0106 - South Paulding High School,36
710,Paulding County, 0294 - Northside Elementary School,49.44
710,Paulding County, 4052 - Union Elementary School,41.9
710,Paulding County, 2352 - Herschel Jones Middle School,61.34
710,Paulding County, 0297 - J. A. Dobbins Middle School,60.9
710,Paulding County, 0113 - WC Abney Elementary,38.25
710,Paulding County, 5050 - Hiram Elementary School,61.21
710,Paulding County, 0410 - Carl Scoggins Sr. Middle School,47.37
710,Paulding County, 0109 - North Paulding High School,21.33
710,Paulding County, 0292 - East Paulding High School,37.74
710,Paulding County, 0404 - Irma C. Austin Middle School,51.39
710,Paulding County, 0101 - Hiram High School,54.77
711,Peach County, 0197 - Byron Middle School,81.96
711,Peach County, 1050 - Byron Elementary School,81.97
711,Peach County, 0191 - Fort Valley Middle School,81.91
711,Peach County, 0210 - Hunt Elementary School,82.04
711,Peach County, 2052 - Peach County High School,82.02
711,Peach County, 0110 - Kay Road Elementary,81.95
784,Pelham City, 0111 - Pelham High School,*
784,Pelham City, 0201 - Pelham City Middle School,*
784,Pelham City, 3050 - Pelham Elementary School,*
712,Pickens County, 0303 - Tate Elementary School,51.26
712,Pickens County, 0103 - Hill City Elementary School,45.23
712,Pickens County, 0198 - Pickens County High School,35.9
712,Pickens County, 0106 - Harmony Elementary School,53.13
712,Pickens County, 0189 - Pickens County Junior High School,44.68
712,Pickens County, 0203 - Jasper Middle School,48.09
713,Pierce County, 4050 - Patterson Elementary School,67.13
713,Pierce County, 0112 - Midway Elementary School,67.19
713,Pierce County, 0182 - Pierce County High School,44.14
713,Pierce County, 0197 - Pierce County Middle School,67.11
713,Pierce County, 0297 - Blackshear Elementary School,67.15
714,Pike County, 0194 - Pike County High School,29.32
714,Pike County, 0195 - Pike County Middle School,31.7
714,Pike County, 0101 - Pike County Elementary School,34.1
714,Pike County, 0296 - Zebulon High School,55.36
714,Pike County, 0188 - Pike County Primary School,37.04
715,Polk County, 0210 - Van Wert Elementary School,77.94
715,Polk County, 5050 - Cedartown High School,77.98
715,Polk County, 0274 - Eastside Elementary School,77.94
715,Polk County, 0310 - Youngs Grove Elementary School,78.02
715,Polk County, 0188 - Northside Elementary,77.96
715,Polk County, 0183 - Cherokee Elementary School,77.9
715,Polk County, 0103 - Cedartown Middle School,77.97
715,Polk County, 0174 - Westside Elementary School,77.94
715,Polk County, 0104 - Rockmart Middle School,77.9
715,Polk County, 0207 - Harpst Academy,*
715,Polk County, 0102 - Rockmart High School,78
716,Pulaski County, 3050 - Pulaski County Elementary School,*
716,Pulaski County, 0195 - Pulaski County Middle School,72.49
716,Pulaski County, 2050 - Hawkinsville High School,72.42
717,Putnam County, 0114 - Putnam County High School,80.85
717,Putnam County, 0112 - Putnam County Primary School,80.89
717,Putnam County, 0111 - Putnam County Middle School,80.91
717,Putnam County, 0113 - Putnam County Elementary School,80.87
718,Quitman County, 0110 - Quitman County High School,*
718,Quitman County, 0199 - Quitman County Elementary,*
719,Rabun County, 0177 - Rabun County High School ,47.63
719,Rabun County, 0100 - Rabun County Middle School,58.77
719,Rabun County, 0114 - Rabun County Primary School,58.32
719,Rabun County, 0105 - Rabun County Elementary School,58.33
720,Randolph County, 0201 - Randolph Clay High School,*
720,Randolph County, 0101 - Randolph County Middle School,*
720,Randolph County, 2050 - Randolph County Elementary School,*
721,Richmond County, 0201 - Sue Reynolds Elementary School ,*
721,Richmond County, 0397 - Richmond Hill K-8,*
721,Richmond County, 0394 - Belair K-8 School,*
721,Richmond County, 0115 - W.S. Hornsby Middle School,*
721,Richmond County, 0301 - Jenkins-White Elementary School,*
721,Richmond County, 4058 - Monte Sano Elementary School,*
721,Richmond County, 0102 - Hephzibah Elementary School,*
721,Richmond County, 0103 - Freedom Park Elementary,49.08
721,Richmond County, 0390 - Spirit Creek Middle School,*
721,Richmond County, 1156 - Hephzibah Middle School,*
721,Richmond County, 0197 - Glenn Hills Middle School,*
721,Richmond County, 2064 - Warren Road Elementary School,*
721,Richmond County, 4050 - Blythe Elementary School,*
721,Richmond County, 4562 - Davidson Magnet School,26.4
721,Richmond County, 5564 - Tutt Middle School,*
721,Richmond County, 0177 - Meadowbrook Elementary School,*
721,Richmond County, 0300 - Lake Forest Hills Elementary School,*
721,Richmond County, 4060 - Academy of Richmond County High School,*
721,Richmond County, 0205 - Diamond Lakes Elementary School,*
721,Richmond County, 4054 - Gracewood Elementary School,*
721,Richmond County, 0114 - Pine Hill Middle School,*
721,Richmond County, 5054 - Dorothy Hains Elementary School,*
721,Richmond County, 3756 - Josey High School,*
721,Richmond County, 0290 - Willis Foreman Elementary School,*
721,Richmond County, 0105 - Deer Chase Elementary School,*
721,Richmond County, 1058 - Langford Middle School,*
721,Richmond County, 2052 - Copeland Elementary School,*
721,Richmond County, 4064 - Wheeless Road Elementary School,*
721,Richmond County, 1054 - Garrett Elementary School,*
721,Richmond County, 0189 - Jamestown Elementary School,*
721,Richmond County, 0116 - Lamar - Milledge Elementary School,*
