Georgia Department Of Education
Free and Reduced Price Meal Eligibility
Free and Reduced Lunch (FRL) - Fiscal Year 2021 Data Report
 
System ID, System Name,School ID - School Name,KK-12 % FRL
683,Johnson County, 0201 - Johnson County High School ,94.46
683,Johnson County, 0197 - Johnson County Elementary School,94.33
683,Johnson County, 0101 - Johnson County Middle School,94.35
684,Jones County, 1550 - Gray Elementary School,50.83
684,Jones County, 0192 - Jones County High School,46.77
684,Jones County, 0114 - Turner Woods Elementary School,52.51
684,Jones County, 0199 - Dames Ferry Elementary School,45.34
684,Jones County, 0106 - Gray Station Middle School,49.25
684,Jones County, 0101 - Clifton Ridge Middle School,56.81
684,Jones County, 0102 - Mattie Wells Elementary School,73.26
685,Lamar County, 0199 - Lamar County Middle School,55.87
685,Lamar County, 0175 - Lamar County High School,46.7
685,Lamar County, 0105 - Lamar County Elementary School,69.28
685,Lamar County, 0205 - Lamar County Primary School,74.83
686,Lanier County, 0201 - Lanier County High School,86.36
686,Lanier County, 0101 - Lanier County Middle School,86.21
686,Lanier County, 0111 - Lanier County Elementary School,86.17
686,Lanier County, 3050 - Lanier County Primary School,86.2
687,Laurens County, 0105 - East Laurens Elementary School,84.82
687,Laurens County, 0101 - Southwest Laurens Elementary,84.81
687,Laurens County, 0297 - East Laurens Middle School,84.89
687,Laurens County, 0201 - Northwest Laurens Elementary,84.81
687,Laurens County, 0197 - East Laurens High School,84.91
687,Laurens County, 0104 - East Laurens Primary School,84.84
687,Laurens County, 2054 - West Laurens Middle School,84.83
687,Laurens County, 0110 - West Laurens High School,84.82
688,Lee County, 0209 - Lee High School 9th Grade Campus,38.54
688,Lee County, 0103 - Lee County Elementary School,47.83
688,Lee County, 0197 - Kinchafoonee Primary School,49.92
688,Lee County, 0114 - Lee County Middle School East,42.74
688,Lee County, 0101 - Lee County Middle School West,41.21
688,Lee County, 0193 - Lee County High School,30.53
688,Lee County, 0187 - Lee County Primary School,48.26
688,Lee County, 0393 - Twin Oaks Elementary,45.05
689,Liberty County, 0196 - Frank Long Elementary School,75.74
689,Liberty County, 0194 - Taylors Creek Elementary School,61.68
689,Liberty County, 0192 - Liberty County High School,61.33
689,Liberty County, 0197 - Lewis Frasier Middle School,69.85
689,Liberty County, 0105 - Bradwell Institute,60.91
689,Liberty County, 0189 - Joseph Martin Elementary School,63.3
689,Liberty County, 0101 - Midway Middle School,59.32
689,Liberty County, 0180 - Button Gwinnett Elementary School,68.22
689,Liberty County, 0195 - Snelson-Golden Middle School,70.22
689,Liberty County, 0102 - Liberty Elementary School ,67.13
689,Liberty County, 0183 - Lyman Hall Elementary School,79.29
689,Liberty County, 0100 - Waldo Pafford Elementary School,59.21
690,Lincoln County, 0110 - Lincoln County High School,55.87
690,Lincoln County, 0101 - Lincoln County Middle School,62.68
690,Lincoln County, 0176 - Lincoln County Elementary School,65.26
691,Long County, 0288 - Long County Middle School,57.49
691,Long County, 0205 - Long County High School,54.83
691,Long County, 0100 - Smiley Elementary School,63.95
691,Long County, 0289 - McClelland Elementary School,60.54
692,Lowndes County, 5050 - Lowndes High School,30.39
692,Lowndes County, 0112 - Pine Grove Middle School,42.65
692,Lowndes County, 0100 - Dewar Elementary ,40.61
692,Lowndes County, 0194 - Moulton-Branch Elementary School,81.23
692,Lowndes County, 4050 - Lake Park Elementary School,71.7
692,Lowndes County, 3050 - Hahira Middle School,32.42
692,Lowndes County, 0195 - Hahira Elementary School,37.52
692,Lowndes County, 1052 - Lowndes Middle School,46.64
692,Lowndes County, 1050 - Clyattville Elementary School,81.29
692,Lowndes County, 0111 - Westside Elementary School,38.27
692,Lowndes County, 0211 - Pine Grove Elementary School,47.79
693,Lumpkin County, 1050 - Lumpkin County Middle School,39.89
693,Lumpkin County, 0103 - Blackburn Elementary School,49.85
693,Lumpkin County, 0101 - Lumpkin County High School,33.99
693,Lumpkin County, 2050 - Lumpkin County Elementary School,39.32
693,Lumpkin County, 0191 - Long Branch Elementary School,59.18
694,Macon County, 0199 - Macon County Middle School,*
694,Macon County, 0198 - Macon County Elementary School,*
694,Macon County, 2060 - Macon County High School,*
695,Madison County, 0195 - Danielsville Elementary School,63.61
695,Madison County, 1052 - Madison County Middle School,56.72
695,Madison County, 0101 - Hull-Sanford Elementary School,60.82
695,Madison County, 5050 - Madison County High School,44.7
695,Madison County, 1050 - Colbert Elementary School,56.68
695,Madison County, 4050 - Ila Elementary School,52.93
695,Madison County, 2050 - Comer Elementary School,56.88
781,Marietta City, 0294 - Lockheed Elementary School,76.87
781,Marietta City, 3050 - Hickory Hills Elementary School,65.37
781,Marietta City, 2052 - Park Street Elementary School,88.72
781,Marietta City, 0106 - Marietta Center for Advanced Academics,30.62
781,Marietta City, 0203 - Marietta Middle School ,56.26
781,Marietta City, 5052 - West Side Elementary School,14.05
781,Marietta City, 0101 - Marietta High School ,51.77
781,Marietta City, 0207 - George W. Hartmann Center,#
781,Marietta City, 0104 - Sawyer Road Elementary School,71.5
781,Marietta City, 0303 - Marietta Sixth Grade Academy,58.68
781,Marietta City, 0188 - A.L. Burruss Elementary School,47.78
781,Marietta City, 0194 - Dunleith Elementary School,83.52
696,Marion County, 0275 - Marion County Middle/High School,82.51
696,Marion County, 0197 - L. K. Moss Elementary School,82.57
697,McDuffie County, 0113 - Norris Elementary School,93.3
697,McDuffie County, 0112 - Thomson-McDuffie Middle School,93.22
697,McDuffie County, 0192 - Thomson High School,65.11
697,McDuffie County, 0179 - Maxwell Elementary School,93.22
697,McDuffie County, 0191 - Dearing Elementary School,93.13
697,McDuffie County, 4050 - Thomson Elementary School,93.27
698,McIntosh County, 0101 - McIntosh County Middle School,85.62
698,McIntosh County, 0205 - Todd Grant Elementary School,85.58
698,McIntosh County, 0104 - McIntosh Academy,85.49
699,Meriwether County, 0300 - Greenville High School,88.02
699,Meriwether County, 4050 - Manchester High School,87.93
699,Meriwether County, 0100 - Unity Elementary School (PK-5),88.04
699,Meriwether County, 5050 - Manchester Middle School,87.86
699,Meriwether County, 0207 - Good Sheperd Therapeutic Center,*
699,Meriwether County, 0200 - Mountain View Elementary School,88
699,Meriwether County, 0401 - Greenville Middle School,88.24
700,Miller County, 0210 - Miller County High School,*
700,Miller County, 0110 - Miller County Elementary School,*
700,Miller County, 0310 - Miller County Middle School,*
701,Mitchell County, 0197 - Mitchell County Middle School,*
701,Mitchell County, 0198 - Mitchell County Primary School,*
701,Mitchell County, 0111 - Mitchell County Elementary School,*
701,Mitchell County, 0298 - Eagle's Landing Academy,*
701,Mitchell County, 0282 - Mitchell County High School,*
702,Monroe County, 0113 - Monroe County Middle School  Banks Stephens Campus,41.29
702,Monroe County, 0105 - T.G. Scott Elementary School,37.48
702,Monroe County, 0205 - Samuel E. Hubbard Elementary School,50.59
702,Monroe County, 0184 - Mary Persons High School,34.65
702,Monroe County, 0111 - Katherine B. Sutton Elementary School,56
703,Montgomery County, 0201 - Montgomery County High School,94.7
703,Montgomery County, 0101 - Montgomery County Middle School,*
703,Montgomery County, 0107 - Montgomery County Elementary School,94.82
704,Morgan County, 5050 - Morgan County Middle School,40.93
704,Morgan County, 0191 - Morgan County Elementary School,42.55
704,Morgan County, 1050 - Morgan County High School,28.88
704,Morgan County, 3050 - Morgan County Primary School,55.54
705,Murray County, 0195 - Coker Elementary School,77.23
705,Murray County, 1052 - Spring Place Elementary School,77.24
705,Murray County, 0104 - Woodlawn Elementary School,63.32
705,Murray County, 0112 - North Murray High School,49.62
705,Murray County, 0108 - Pleasant Valley Innovative School,81.25
705,Murray County, 0198 - Eton Elementary School,65.43
705,Murray County, 0204 - Bagley Middle School,65.23
705,Murray County, 5050 - Northwest Elementary School,82
705,Murray County, 1050 - Chatsworth Elementary School,67.98
705,Murray County, 4050 - Gladden Middle School,68.76
705,Murray County, 0190 - Murray County High School,55.47
706,Muscogee County, 0104 - North Columbus Elementary,36.88
706,Muscogee County, 0191 - Hannan Elementary ,*
706,Muscogee County, 2050 - Arnold Middle School,*
706,Muscogee County, 4058 - Lonnie Jackson Academy,*
706,Muscogee County, 5060 - Gentian Elementary School,*
706,Muscogee County, 0192 - Brewer Elementary School,*
706,Muscogee County, 4070 - Wynnton Elementary School,*
706,Muscogee County, 4056 - Davis Elementary School,*
706,Muscogee County, 0502 - Rainey McCullers School of the Arts,35.06
706,Muscogee County, 0204 - Veterans Memorial Middle School,37.67
706,Muscogee County, 4066 - River Road Elementary School,*
706,Muscogee County, 3068 - St. Marys Video and Communication Technology,*
706,Muscogee County, 2066 - Richards Middle School,*
706,Muscogee County, 3054 - Columbus High School,13.57
706,Muscogee County, 5069 - Wesley Heights Elementary School,*
706,Muscogee County, 2058 - Double Churches Elementary School,44.35
706,Muscogee County, 3066 - Rigdon Road Elementary School,*
706,Muscogee County, 0102 - Fox Elementary School,*
706,Muscogee County, 4064 - Mathews Elementary School,21.8
706,Muscogee County, 4062 - Johnson Elementary School,*
706,Muscogee County, 2062 - Hardaway High School,*
706,Muscogee County, 1062 - Georgetown Elementary School,*
706,Muscogee County, 0196 - Blackmon Road Middle School,34.53
706,Muscogee County, 1058 - Dimon Elementary ,*
706,Muscogee County, 0203 - Northside High School,24.08
706,Muscogee County, 5056 - Dawson Elementary School,*
706,Muscogee County, 0108 - Eagle Ridge Academy,38.64
706,Muscogee County, 0501 - Midland Academy,*
706,Muscogee County, 0278 - Shaw High School,*
706,Muscogee County, 2067 - Rothschild Leadership Academy School,*
706,Muscogee County, 0378 - Spencer High School,*
706,Muscogee County, 0178 - Fort Middle School,*
706,Muscogee County, 0300 - Baker Middle School,*
706,Muscogee County, 5058 - Eddy Middle School,*
706,Muscogee County, 4067 - South Columbus Elementary School,*
706,Muscogee County, 2064 - Key Elementary School,*
706,Muscogee County, 3056 - Britt David Elementary Computer Magnet Academy,15.92
706,Muscogee County, 0100 - Midland Middle School,*
706,Muscogee County, 3069 - Waddell Elementary School,*
706,Muscogee County, 0401 - Double Churches Middle School,*
706,Muscogee County, 3060 - Forrest Road Elementary School,*
706,Muscogee County, 4065 - Allen Elementary School,*
706,Muscogee County, 0115 - Aaron Cohn Middle School,29.32
706,Muscogee County, 1064 - Kendrick High School,*
706,Muscogee County, 5062 - Jordan Vocational High School,*
706,Muscogee County, 0296 - Downtown Elementary Magnet Academy,*
706,Muscogee County, 0301 - East Columbus Magnet Academy,*
706,Muscogee County, 2054 - Clubview Elementary School,39.52
706,Muscogee County, 5052 - Carver High School,*
706,Muscogee County, 1066 - Reese Road Leadership Academy,*
706,Muscogee County, 0200 - Martin Luther King  Jr. Elementary School,*
706,Muscogee County, 2052 - Blanchard Elementary School,*
706,Muscogee County, 0215 - Dorothy Height Elementary School,*
707,Newton County, 0122 - Flint Hill Elementary,71.83
707,Newton County, 0124 - Fairview Elementary,68.36
707,Newton County, 4550 - Heard-Mixon Elementary School,60.63
707,Newton County, 0101 - Veterans Memorial Middle School,67.48
707,Newton County, 1050 - East Newton Elementary School,54.18
707,Newton County, 0115 - Live Oak Elementary,77.64
707,Newton County, 0117 - Clements Middle School,73.55
707,Newton County, 0198 - Middle Ridge Elementary School,81.41
707,Newton County, 4050 - Mansfield Elementary School,40.06
707,Newton County, 0102 - Oak Hill Elementary School,64.72
707,Newton County, 0106 - Rocky Plains Elementary School,66.46
707,Newton County, 0173 - Newton High School,60.38
707,Newton County, 0206 - Alcovy High School,52.76
707,Newton County, 3050 - Livingston Elementary School,75.8
707,Newton County, 0111 - South Salem Elementary School,73.53
707,Newton County, 0123 - Newton County Theme School at Ficquett,23.09
707,Newton County, 0295 - Eastside High School,43.21
707,Newton County, 0114 - Liberty Middle School,70.84
707,Newton County, 5050 - Porterdale Elementary School,80.39
707,Newton County, 0196 - Cousins Middle School,64.68
707,Newton County, 0398 - Indian Creek Middle School,57.19
707,Newton County, 0298 - West Newton Elementary School,81.77
708,Oconee County, 0193 - Oconee County Middle School,13.56
708,Oconee County, 1050 - Oconee County Elementary School,22.37
708,Oconee County, 0197 - Malcom Bridge Elementary School,10.17
708,Oconee County, 0294 - Dove Creek Elementary School,13.46
708,Oconee County, 0103 - Rocky Branch Elementary School,8.53
708,Oconee County, 0198 - Malcom Bridge Middle School,13.43
708,Oconee County, 3050 - Colham Ferry Elementary School,12.73
708,Oconee County, 0105 - North Oconee High School,9.58
708,Oconee County, 0188 - Oconee County Primary School,20.8
708,Oconee County, 0293 - Oconee County High School,12.9
708,Oconee County, 0110 - High Shoals Elementary School,10.39
709,Oglethorpe County, 0198 - Oglethorpe County Elementary School,63.19
709,Oglethorpe County, 0112 - Oglethorpe County Middle School,59.55
709,Oglethorpe County, 0298 - Oglethorpe County Primary School,65.15
709,Oglethorpe County, 2050 - Oglethorpe County High School,46.94
710,Paulding County, 0188 - McGarity Elementary School,46.29
710,Paulding County, 2552 - Paulding County High School,45.75
710,Paulding County, 0299 - Allgood Elementary School,58.97
710,Paulding County, 0304 - Connie Dugan Elementary School,49.59
710,Paulding County, 0198 - Nebo Elementary School,47.83
710,Paulding County, 2052 - New Georgia Elementary School,46.69
710,Paulding County, 0210 - Sara M. Ragsdale Elementary,53.21
710,Paulding County, 0194 - Floyd L. Shelton Elementary School at Crossroad,21.17
710,Paulding County, 0213 - P. B. Ritch Middle School,58.82
710,Paulding County, 0197 - Sam D. Panter Elementary School,55.34
710,Paulding County, 0199 - C. A. Roberts Elementary School,38.72
710,Paulding County, 1050 - Dallas Elementary School,69.61
710,Paulding County, 0310 - Hal Hutchens Elementary,55.1
710,Paulding County, 0104 - Lillian C. Poole Elementary School,49.29
710,Paulding County, 0394 - East Paulding Middle School,36.53
710,Paulding County, 0103 - Bessie L. Baggett Elementary,59.7
710,Paulding County, 0108 - Sammy McClure Sr. Middle School,18
710,Paulding County, 0192 - South Paulding Middle School,47.03
710,Paulding County, 0204 - Roland W. Russom Elementary,26.07
710,Paulding County, 0110 - Burnt Hickory Elementary School,18.42
710,Paulding County, 0294 - Northside Elementary School,50.86
710,Paulding County, 0106 - South Paulding High School,32.61
710,Paulding County, 4052 - Union Elementary School,45.71
710,Paulding County, 2352 - Herschel Jones Middle School,56.48
710,Paulding County, 0297 - J. A. Dobbins Middle School,56.34
710,Paulding County, 0113 - WC Abney Elementary,31.8
710,Paulding County, 5050 - Hiram Elementary School,59.7
710,Paulding County, 0410 - Carl Scoggins Sr. Middle school,46.85
710,Paulding County, 0109 - North Paulding High School,18.61
710,Paulding County, 0292 - East Paulding High School,35.73
710,Paulding County, 0404 - Irma C. Austin Middle School,45.01
710,Paulding County, 0101 - Hiram High School,49.79
710,Paulding County, 0201 - Lena Mae Moses Middle School,41.14
711,Peach County, 0110 - Kay Road Elementary,75.05
711,Peach County, 1050 - Byron Elementary School,75.13
711,Peach County, 0197 - Byron Middle School,75.06
711,Peach County, 2052 - Peach County High School,75.1
711,Peach County, 0191 - Fort Valley Middle School,75.11
711,Peach County, 0210 - Hunt Elementary School,75.04
784,Pelham City, 0201 - Pelham City Middle School,*
784,Pelham City, 0111 - Pelham High School,*
784,Pelham City, 3050 - Pelham Elementary School,*
712,Pickens County, 0189 - Pickens County Junior High School,46.8
712,Pickens County, 0198 - Pickens County High School,39.11
712,Pickens County, 0106 - Harmony Elementary School,54.34
712,Pickens County, 0203 - Jasper Middle School,48.81
712,Pickens County, 0103 - Hill City Elementary School,50
712,Pickens County, 0303 - Tate Elementary School,52.67
713,Pierce County, 0297 - Blackshear Elementary School,74.11
713,Pierce County, 0197 - Pierce County Middle School,59.32
713,Pierce County, 4050 - Patterson Elementary School,53.26
713,Pierce County, 0182 - Pierce County High School,48.16
713,Pierce County, 0112 - Midway Elementary School,57.81
714,Pike County, 0188 - Pike County Primary School,33.83
714,Pike County, 0195 - Pike County Middle School,31.99
714,Pike County, 0194 - Pike County High School,28.2
714,Pike County, 0101 - Pike County Elementary School,35.46
714,Pike County, 0296 - Zebulon High School,46.43
715,Polk County, 0183 - Cherokee Elementary School,85.52
715,Polk County, 0174 - Westside Elementary School,85.37
715,Polk County, 0103 - Cedartown Middle School,85.4
715,Polk County, 0102 - Rockmart High School,85.45
715,Polk County, 5050 - Cedartown High School,85.41
715,Polk County, 0310 - Youngs Grove Elementary School,85.47
715,Polk County, 0188 - Northside Elementary,85.5
715,Polk County, 0104 - Rockmart Middle School,85.38
715,Polk County, 0207 - Harpst Academy,*
715,Polk County, 0210 - Van Wert Elementary School,85.37
715,Polk County, 0274 - Eastside Elementary School,85.49
716,Pulaski County, 0195 - Pulaski County Middle School,72.39
716,Pulaski County, 3050 - Pulaski County Elementary School,*
716,Pulaski County, 2050 - Hawkinsville High School,72.35
717,Putnam County, 0113 - Putnam County Elementary School,*
717,Putnam County, 0112 - Putnam County Primary School,*
717,Putnam County, 0111 - Putnam County Middle School,*
717,Putnam County, 0114 - Putnam County High School,*
718,Quitman County, 0110 - Quitman County High School,*
718,Quitman County, 0199 - Quitman County Elementary,*
719,Rabun County, 0114 - Rabun County Primary School,63.15
719,Rabun County, 0105 - Rabun County Elementary School,65.72
719,Rabun County, 0100 - Rabun County Middle School,59.89
719,Rabun County, 0177 - Rabun County High School ,50.32
720,Randolph County, 0201 - Randolph Clay High School,*
720,Randolph County, 0101 - Randolph Clay Middle School,*
720,Randolph County, 2050 - Randolph County Elementary School,*
721,Richmond County, 0102 - Hephzibah Elementary School,*
721,Richmond County, 0103 - Freedom Park Elementary,13.03
721,Richmond County, 0390 - Spirit Creek Middle School,*
721,Richmond County, 1156 - Hephzibah Middle School,*
721,Richmond County, 0197 - Glenn Hills Middle School,*
721,Richmond County, 2064 - Warren Road Elementary School,*
721,Richmond County, 4050 - Blythe Elementary School,*
721,Richmond County, 4562 - Davidson Magnet School,17.25
721,Richmond County, 5564 - Tutt Middle School,*
721,Richmond County, 0177 - Meadowbrook Elementary School,*
721,Richmond County, 0300 - Lake Forest Hills Elementary School,*
721,Richmond County, 4060 - Academy of Richmond County High School,*
721,Richmond County, 0205 - Diamond Lakes Elementary School,*
721,Richmond County, 0392 - Performance Learning Center,*
721,Richmond County, 4054 - Gracewood Elementary School,*
721,Richmond County, 0114 - Pine Hill Middle School,*
721,Richmond County, 3756 - Josey High School,94.58
721,Richmond County, 5054 - Dorothy Hains Elementary School,*
721,Richmond County, 0290 - Willis Foreman Elementary School,*
721,Richmond County, 1058 - Langford Middle School,*
721,Richmond County, 0105 - Deer Chase Elementary School,*
721,Richmond County, 2052 - Copeland Elementary School,*
721,Richmond County, 4064 - Wheeless Road Elementary School,*
721,Richmond County, 1054 - Garrett Elementary School,*
721,Richmond County, 0189 - Jamestown Elementary School,*
721,Richmond County, 0116 - Lamar - Milledge Elementary School,*
721,Richmond County, 0107 - Lighthouse Care Center of Augusta,*
721,Richmond County, 3050 - Bayvale Elementary School,*
721,Richmond County, 2054 - Glenn Hills Elementary School,*
721,Richmond County, 1052 - Butler High School,*
721,Richmond County, 2056 - Hephzibah High School,*
721,Richmond County, 2574 - Westside High School,*
721,Richmond County, 3054 - Glenn Hills High School,*
721,Richmond County, 0194 - Goshen Elementary School,*
721,Richmond County, 0104 - Wilkinson Gardens Elementary School,*
721,Richmond County, 5058 - Murphey Middle School,*
721,Richmond County, 4762 - Terrace Manor Elementary School,*
721,Richmond County, 0213 - Richmond County Technical Career Magnet School,*
721,Richmond County, 3556 - Johnson Magnet,*
721,Richmond County, 5566 - Laney High School,*
721,Richmond County, 0393 - W.S. Hornsby Elementary School,*
721,Richmond County, 2050 - Barton Chapel Elementary School,*
721,Richmond County, 0294 - Tobacco Road Elementary School,*
721,Richmond County, 2058 - Merry Elementary School,*
721,Richmond County, 1064 - Walker Traditional Elementary School,36.22
721,Richmond County, 0100 - Cross Creek High School,*
721,Richmond County, 0301 - Jenkins-White Elementary School,*
721,Richmond County, 4058 - Monte Sano Elementary School,*
721,Richmond County, 0115 - W.S. Hornsby Middle School,*
721,Richmond County, 0394 - Belair K-8 School,*
721,Richmond County, 0397 - Richmond Hill K-8,*
721,Richmond County, 0297 - McBean Elementary School,*
721,Richmond County, 0391 - Alternative Education Center at Morgan,*
721,Richmond County, 0201 - Sue Reynolds Elementary School ,*
722,Rockdale County, 0107 - General Ray Davis Middle School,43.74
722,Rockdale County, 0110 - Hicks Elementary School,65.97
722,Rockdale County, 3052 - Rockdale County High School,48.71
722,Rockdale County, 0197 - Lorraine Elementary School,44.42
722,Rockdale County, 0378 - Edwards Middle School,60.63
722,Rockdale County, 5050 - House Elementary School,66.26
722,Rockdale County, 0194 - Shoal Creek Elementary School,63.79
722,Rockdale County, 0178 - Barksdale Elementary School,53.08
722,Rockdale County, 0278 - Conyers Middle School,64.73
722,Rockdale County, 0174 - Honey Creek Elementary School,53.01
722,Rockdale County, 2050 - Flat Shoals Elementary School,65.31
722,Rockdale County, 0192 - Salem High School,50.92
722,Rockdale County, 0189 - Sims Elementary School,66.12
722,Rockdale County, 2052 - Pine Street Elementary School,71.29
722,Rockdale County, 0176 - Heritage High School,44.19
722,Rockdale County, 0294 - Memorial Middle School,55.58
722,Rockdale County, 0289 - Hightower Trail Elementary School,63.24
722,Rockdale County, 0102 - Peek's Chapel Elementary,59.4
785,Rome City, 2054 - West End Elementary School,*
785,Rome City, 0275 - East Central Elementary School,*
785,Rome City, 0293 - Rome Middle School,*
785,Rome City, 0376 - Anna K. Davie Elementary,*
785,Rome City, 0105 - Elm Street Elementary,*
785,Rome City, 0377 - Main Elementary School,*
785,Rome City, 0193 - Rome High School,65.98
785,Rome City, 0173 - West Central Elementary School,*
625,Savannah-Chatham County, 3056 - Groves High School,62.4
625,Savannah-Chatham County, 0299 - Southwest Middle School,73.7
625,Savannah-Chatham County, 0118 - Oglethorpe Charter School,68.66
625,Savannah-Chatham County, 0115 - Woodville-Tompkins Technical and Career High School,55.29
625,Savannah-Chatham County, 0199 - West Chatham Middle School,63.23
625,Savannah-Chatham County, 0109 - Coastal Empire Montessori Charter School,63.97
625,Savannah-Chatham County, 2060 - Hubert Middle School,85.23
625,Savannah-Chatham County, 4058 - Hesse School,48.5
625,Savannah-Chatham County, 0107 - UHS of Savannah Coastal Harbor Treatment Center,26.83
625,Savannah-Chatham County, 1058 - Heard Elementary School,60.47
625,Savannah-Chatham County, 0117 - New Hampstead High School,48.58
625,Savannah-Chatham County, 0513 - Savannah Early College High School,50.52
625,Savannah-Chatham County, 0101 - Johnson High School,72.33
625,Savannah-Chatham County, 0514 - School of Humanities at Juliette Gordon Low,85.26
625,Savannah-Chatham County, 0518 - Savannah-Chatham E-Learning Academy,67.93
625,Savannah-Chatham County, 4070 - Windsor Forest Elementary School,76.44
625,Savannah-Chatham County, 2062 - Largo-Tibet Elementary School,23.45
625,Savannah-Chatham County, 0197 - Garden City Elementary School,64.19
625,Savannah-Chatham County, 0128 - Savannah Classical Academy Charter School,77.18
625,Savannah-Chatham County, 4054 - Ellis Elementary School,32.04
625,Savannah-Chatham County, 5066 - Jacob G. Smith Elementary School,42.68
625,Savannah-Chatham County, 2052 - Beach High School,72.15
625,Savannah-Chatham County, 5062 - Mercer Middle School,77.78
625,Savannah-Chatham County, 3060 - Isle of Hope School,66.72
625,Savannah-Chatham County, 2056 - Gould Elementary School,71.93
625,Savannah-Chatham County, 0311 - Coastal Middle School,36.96
625,Savannah-Chatham County, 0211 - Godley Station School,36.19
625,Savannah-Chatham County, 0200 - West Chatham Elementary School,53.48
625,Savannah-Chatham County, 5052 - Butler Elementary School,82.89
625,Savannah-Chatham County, 1060 - May Howard Elementary School,25.69
625,Savannah-Chatham County, 0516 - Savannah Classical Academy Charter High School,79.63
625,Savannah-Chatham County, 0411 - Islands High School,24.21
625,Savannah-Chatham County, 0301 - Myers Middle School ,84.95
625,Savannah-Chatham County, 0210 - The School of Liberal Studies at Savannah High,76.88
625,Savannah-Chatham County, 0515 - Susie King Taylor Community School,56.27
625,Savannah-Chatham County, 0511 - Shuman Elementary School,83.06
625,Savannah-Chatham County, 0300 - Southwest Elementary School,74.21
625,Savannah-Chatham County, 5060 - Jenkins High School,50.05
625,Savannah-Chatham County, 0512 - Rice Creek School,58.99
625,Savannah-Chatham County, 1052 - Otis J Brock III Elementary School,93.06
625,Savannah-Chatham County, 5070 - Windsor Forest High School,58.41
625,Savannah-Chatham County, 5058 - Hodge Elementary School,87.18
625,Savannah-Chatham County, 4068 - Port Wentworth Elementary School,76.02
625,Savannah-Chatham County, 0517 - Henderson E Formey Jr Early Learning Center,87.19
625,Savannah-Chatham County, 1056 - Gadsden Elementary School,94.31
625,Savannah-Chatham County, 0201 - DeRenne Middle School,84.82
625,Savannah-Chatham County, 4052 - Bloomingdale Elementary School,66.96
625,Savannah-Chatham County, 2068 - Andrea B Williams Elementary School,92.02
625,Savannah-Chatham County, 4056 - Haven Elementary School,91.75
625,Savannah-Chatham County, 1070 - White Bluff Elementary School,84.43
625,Savannah-Chatham County, 3064 - Pooler Elementary School,57.61
625,Savannah-Chatham County, 0124 - The STEM Academy at Bartlett,32.15
625,Savannah-Chatham County, 0499 - Savannah Arts Academy,13.1
625,Savannah-Chatham County, 0192 - Esther F. Garrison School for the Arts,37.23
625,Savannah-Chatham County, 0298 - Marshpoint Elementary School,45.19
625,Savannah-Chatham County, 0116 - Pulaski Elementary SChool,58.42
625,Savannah-Chatham County, 0194 - Georgetown School,57.12
625,Savannah-Chatham County, 0125 - Tybee Island Maritime Academy School,20.18
723,Schley County, 0101 - Schley Middle High School,42.08
723,Schley County, 0198 - Schley County Elementary School,52.65
724,Screven County, 0197 - Screven County Middle School,80
724,Screven County, 0191 - Screven County Elementary School,79.92
724,Screven County, 4052 - Screven County High School,74.74
725,Seminole County, 0296 - Seminole County Elementary School,*
725,Seminole County, 0196 - Seminole County Middle/High School,*
786,Social Circle City, 0100 - Social Circle Primary School,40.82
786,Social Circle City, 0200 - Social Circle Elementary School,40.45
786,Social Circle City, 0103 - Social Circle Middle School,37.28
786,Social Circle City, 0300 - Social Circle High School,26.98
7830623,State Charter Schools II- Academy For Classical Education, 0623 - Academy For Classical Education,13.32
7830410,State Charter Schools II- Atlanta Heights Charter School, 0410 - Atlanta Heights Charter School,*
7830632,State Charter Schools II- Atlanta Unbound Academy, 0632 - Atlanta Unbound Academy,#
7830630,State Charter Schools II- Baconton Community Charter School, 0630 - Baconton Community Charter School,55.74
7830613,State Charter Schools II- Brookhaven Innovation Academy, 0613 - Brookhaven Innovation Academy,9.21
7830611,State Charter Schools II- Cirrus Charter Academy, 0611 - Cirrus Charter Academy,*
7830610,State Charter Schools II- Coweta Charter Academy, 0610 - Coweta Charter Academy,18.34
7830633,State Charter Schools II- D.E.L.T.A. STEAM Academy, 0633 - D.E.L.T.A. STEAM Academy,#
7830628,State Charter Schools II- Ethos Classical Charter School, 0628 - Ethos Classical Charter School,75.93
7830310,State Charter Schools II- Fulton Leadership Academy, 0310 - Fulton Leadership Academy,56.45
7830626,State Charter Schools II- Furlow Charter School, 0626 - Furlow Charter School,65.11
7830615,State Charter Schools II- Genesis Innovation Academy for Boys, 0615 - Genesis Innovation Academy for Boys,49.6
7830616,State Charter Schools II- Genesis Innovation Academy for Girls, 0616 - Genesis Innovation Academy for Girls,51.25
7830634,State Charter Schools II- Georgia Fugees Academy Charter School, 0634 - Georgia Fugees Academy Charter School,#
7830629,State Charter Schools II- Harriet Tubman School of Science & Technology, 0629 - Harriet Tubman School of Science & Technology,21.26
7830619,State Charter Schools II- International Academy of Smyrna, 0619 - International Academy of Smyrna,54.43
7830620,State Charter Schools II- International Charter Academy of Georgia, 0620 - International Charter Academy of Georgia,#
7830614,State Charter Schools II- Liberty Tech Charter Academy, 0614 - Liberty Tech Charter Academy,8.39
7830210,State Charter Schools II- Pataula Charter Academy, 0210 - Pataula Charter Academy,59.04
7830617,State Charter Schools II- Resurgence Hall Charter School, 0617 - Resurgence Hall Charter School,71.34
